rk,player,pos,g,ret,yds,y_ret,krtd,ret_2,yds_2,y_ret_2,prtd,ap_yd,awards,Team,Year
3,Shi'Keem Laister,S,14,0,0,,0,1,27,27.0,1,27,,tulane,2023
4,Dontae Fleming,WR,12,0,0,,0,3,9,3.0,0,103,,tulane,2023
5,Elijah Champaigne,DL,12,1,10,10.0,0,0,0,,0,10,,tulane,2023
6,Bryce Bohanon,WR,11,3,41,13.7,0,0,0,,0,158,,tulane,2023
7,Jha'Quan Jackson,WR,10,0,0,,0,9,110,12.2,0,600,,tulane,2023
8,Lawrence Keys III,WR,10,3,74,24.7,0,1,0,0.0,0,698,,tulane,2023
1,Abe Anderson,TE,13,2,0,0.0,0,0,0,,0,0,,tulsa,2021
2,Anthony Watkins,RB,13,15,311,20.7,1,0,0,,0,973,,tulsa,2021
3,Bayne Tryon,TE,13,1,4,4.0,0,0,0,,0,4,,tulsa,2021
4,Cannon Montgomery,WR,13,1,7,7.0,0,0,0,,0,120,,tulsa,2021
5,Kamdyn Benjamin,WR,13,0,0,,0,16,56,3.5,0,56,,tulsa,2021
6,Kenney Solomon,CB,13,4,74,18.5,0,0,0,,0,74,,tulsa,2021
7,L.J. Wallace,S,13,1,0,0.0,0,0,0,,0,0,,tulsa,2021
8,Tyon Davis,CB,13,0,0,,0,1,0,0.0,0,0,,tulsa,2021
9,Tyree Carlisle,CB,13,0,0,,0,1,0,0.0,0,0,,tulsa,2021
10,Jordan Ford,RB,4,3,47,15.7,0,0,0,,0,50,,tulsa,2021
11,Keylon Stokes,WR,4,1,9,9.0,0,5,20,4.0,0,193,,tulsa,2021
1,Keylon Stokes,WR,12,0,0,,0,17,85,5.0,0,1318,,tulsa,2022
2,Malachai Jones,WR,12,1,7,7.0,0,0,0,,0,477,,tulsa,2022
3,Ethan Hall,TE,11,1,2,2.0,0,0,0,,0,44,,tulsa,2022
4,Bill Jackson,RB,10,2,15,7.5,0,0,0,,0,203,,tulsa,2022
5,Marquis Shoulders,WR,8,6,113,18.8,0,0,0,,0,136,,tulsa,2022
6,Dorian Hopkins,LB,7,1,11,11.0,0,0,0,,0,11,,tulsa,2022
7,Kamdyn Benjamin,WR,7,8,155,19.4,0,0,0,,0,173,,tulsa,2022
1,Jordan Ford,RB,12,12,251,20.9,0,0,0,,0,569,,tulsa,2023
2,Kamdyn Benjamin,WR,12,3,69,23.0,0,6,67,11.2,0,871,,tulsa,2023
1,JonJon Vaughns,LB,12,1,20,20.0,0,0,0,,0,20,,ucla,2021
2,Kazmeir Allen,RB,12,21,612,29.1,1,0,0,,0,960,,ucla,2021
3,Martell Irby,DB,12,2,25,12.5,0,0,2,,0,27,,ucla,2021
4,Kyle Philips,WR,11,0,0,,0,9,203,22.6,1,942,,ucla,2021
5,Logan Loya,WR,4,0,0,,0,3,35,11.7,0,57,,ucla,2021
1,Hudson Habermehl,TE,13,1,11,11.0,0,0,0,,0,178,,ucla,2022
2,Jake Bobo,WR,13,0,0,,0,3,15,5.0,0,832,,ucla,2022
3,Titus Mokiao-Atimalala,WR,13,6,98,16.3,0,0,0,,0,388,,ucla,2022
4,Keegan Jones,WR,12,8,149,18.6,0,0,0,,0,706,,ucla,2022
5,Logan Loya,WR,12,1,10,10.0,0,8,41,5.1,0,335,,ucla,2022
6,Kazmeir Allen,WR,11,18,442,24.6,0,0,0,,0,1048,,ucla,2022
7,Jadyn Marshall,WR,3,3,51,17.0,0,0,0,,0,51,,ucla,2022
1,Colson Yankoff,RB,13,16,334,20.9,0,0,0,,0,412,,ucla,2023
2,Logan Loya,WR,13,0,0,,0,17,123,7.2,0,778,,ucla,2023
3,JonJon Vaughns,LB,12,1,16,16.0,0,0,0,,0,16,,ucla,2023
4,Keegan Jones,WR,12,4,78,19.5,0,1,0,0.0,0,307,,ucla,2023
1,Brandon Bowling,WR,14,1,45,45.0,1,0,0,,0,880,,utah-state,2021
2,Deven Thompkins,WR,14,10,230,23.0,0,0,0,,0,1961,,utah-state,2021
3,Jordan Nathan,WR,14,1,1,1.0,0,15,121,8.1,0,177,,utah-state,2021
4,Savon Scarver,WR,14,27,643,23.8,1,0,0,,0,695,,utah-state,2021
5,Parker Buchanan,TE,5,1,-5,-5.0,0,0,0,,0,-5,,utah-state,2021
1,Cooper Jones,RB,13,3,39,13.0,0,20,131,6.6,0,170,,utah-state,2022
2,Justin McGriff,WR,13,1,0,0.0,0,0,0,,0,438,,utah-state,2022
3,Max Alford,LB,13,1,11,11.0,0,0,0,,0,11,,utah-state,2022
4,Terrell Vaughn,WR,13,19,503,26.5,1,0,0,,0,1199,,utah-state,2022
5,Jaden Smith,CB,12,0,0,,0,1,56,56.0,1,56,,utah-state,2022
6,Robert Briggs,RB,10,1,9,9.0,0,0,0,,0,393,,utah-state,2022
7,Broc Lane,TE,9,5,38,7.6,0,0,0,,0,77,,utah-state,2022
1,Terrell Vaughn,WR,13,9,227,25.2,0,0,0,,0,1163,,utah-state,2023
2,Davon Booth,RB,12,1,4,4.0,0,0,0,,0,859,,utah-state,2023
3,Xavion Steele,CB,12,0,0,,0,1,0,0.0,0,0,,utah-state,2023
4,Micah Davis,WR,11,6,83,13.8,0,28,250,8.9,0,961,,utah-state,2023
5,Robert Briggs,RB,11,1,50,50.0,0,0,0,,0,481,,utah-state,2023
6,Josh Sterzer,TE,5,1,6,6.0,0,0,0,,0,17,,utah-state,2023
7,Cooper Jones,RB,4,1,5,5.0,0,1,9,9.0,0,59,,utah-state,2023
1,Britain Covey,WR,14,12,360,30.0,1,29,427,14.7,2,1400,,utah,2021
2,Devaughn Vele,WR,14,0,0,,0,1,27,27.0,0,416,,utah,2021
3,Nephi Sewell,LB,13,1,14,14.0,0,0,0,,0,27,,utah,2021
4,Solomon Enis,WR,11,1,10,10.0,0,0,0,,0,258,,utah,2021
5,Chris Curry,RB,9,2,29,14.5,0,0,0,,0,109,,utah,2021
1,Devaughn Vele,WR,14,0,0,,0,26,246,9.5,0,937,,utah,2022
2,Micah Bernard,RB,14,3,79,26.3,0,0,0,,0,926,,utah,2022
3,Money Parks,WR,14,3,61,20.3,0,2,-15,-7.5,0,496,,utah,2022
4,Solomon Enis,WR,12,1,4,4.0,0,0,0,,0,105,,utah,2022
5,Tiquan Gilmore,WR,4,0,0,,0,3,3,1.0,0,3,,utah,2022
1,Landen King,WR,13,1,5,5.0,0,0,0,,0,175,,utah,2023
2,Levani Damuni,LB,13,1,12,12.0,0,0,0,,0,12,,utah,2023
3,Money Parks,WR,13,0,0,,0,2,3,1.5,0,341,,utah,2023
4,Mikey Matthews,WR,12,15,309,20.6,0,17,75,4.4,0,649,,utah,2023
5,Sione Vaki,S,12,1,16,16.0,0,0,0,,0,538,,utah,2023
6,Devaughn Vele,WR,10,1,21,21.0,0,0,0,,0,614,,utah,2023
7,Dijon Stanley,RB,10,2,62,31.0,0,0,0,,0,84,,utah,2023
8,Mycah Pittman,WR,2,0,0,,0,5,33,6.6,0,51,,utah,2023
1,Allen George,CB,12,1,17,17.0,0,0,0,,0,17,,vanderbilt,2021
2,Cam Johnson,WR,12,5,73,14.6,0,8,45,5.6,0,445,,vanderbilt,2021
3,Devin Boddie Jr.,WR,12,1,10,10.0,0,0,0,,0,286,,vanderbilt,2021
4,James Ziglor III,DB,11,11,186,16.9,0,0,0,,0,248,,vanderbilt,2021
5,Rocko Griffin,RB,11,3,38,12.7,0,0,0,,0,596,,vanderbilt,2021
1,Jayden McGowan,WR,12,16,384,24.0,0,0,0,,0,888,,vanderbilt,2022
2,Langston Patterson,LB,12,2,29,14.5,0,0,0,,0,29,,vanderbilt,2022
3,Will Sheppard,WR,12,0,0,,0,9,42,4.7,0,818,,vanderbilt,2022
4,Cooper Lutz,RB,11,4,78,19.5,0,0,0,,0,129,,vanderbilt,2022
5,Cole Spence,TE,4,1,4,4.0,0,0,0,,0,4,,vanderbilt,2022
6,Rocko Griffin,RB,3,1,16,16.0,0,0,0,,0,102,,vanderbilt,2022
1,Bryan Longwell,LB,12,1,1,1.0,0,0,0,,0,1,,vanderbilt,2023
2,Chase Gillespie,RB,12,2,46,23.0,0,0,0,,0,136,,vanderbilt,2023
3,Jayden McGowan,WR,12,19,461,24.3,1,5,34,6.8,0,987,,vanderbilt,2023
4,London Humphreys,WR,12,1,23,23.0,0,0,0,,0,467,,vanderbilt,2023
5,Will Sheppard,WR,12,0,0,,0,9,89,9.9,0,773,,vanderbilt,2023
6,Langston Patterson,LB,11,4,14,3.5,0,0,0,,0,36,,vanderbilt,2023
7,Martel Hight,DB,11,0,0,,0,1,22,22.0,0,59,,vanderbilt,2023
1,Jalen Holston,RB,13,1,15,15.0,0,0,0,,0,246,,virginia-tech,2021
2,Raheem Blackshear,RB,13,6,173,28.8,0,1,3,3.0,0,1190,,virginia-tech,2021
3,Malachi Thomas,RB,12,5,89,17.8,0,0,0,,0,562,,virginia-tech,2021
4,Tayvion Robinson,WR,12,0,0,,0,24,328,13.7,1,934,,virginia-tech,2021
5,Keshawn King,RB,9,13,322,24.8,0,0,0,,0,491,,virginia-tech,2021
6,Chance Black,RB,4,11,245,22.3,0,0,0,,0,245,,virginia-tech,2021
7,Marco Lee,RB,2,1,31,31.0,0,0,0,,0,43,,virginia-tech,2021
1,Bryce Duke,RB,11,3,50,16.7,0,0,0,,0,138,,virginia-tech,2022
2,Chance Black,RB,11,10,187,18.7,0,0,0,,0,329,,virginia-tech,2022
3,Jadan Blue,WR,11,0,0,,0,3,0,0.0,0,128,,virginia-tech,2022
4,Cole Beck,WR,10,8,179,22.4,0,0,0,,0,179,,virginia-tech,2022
5,DJ Harvey,DB,10,0,0,,0,9,14,1.6,0,14,,virginia-tech,2022
6,Keshawn King,RB,9,6,100,16.7,0,0,0,,0,680,,virginia-tech,2022
7,William Kakavitsas,WR,8,0,0,,0,2,4,2.0,0,12,,virginia-tech,2022
8,Tucker Holloway,WR,5,0,0,,0,9,191,21.2,1,209,,virginia-tech,2022
1,Bhayshul Tuten,RB,13,19,550,28.9,2,0,0,,0,1652,,virginia-tech,2023
2,Da'Wain Lofton,WR,13,2,35,17.5,0,0,0,,0,93,,virginia-tech,2023
3,Malachi Thomas,RB,13,5,81,16.2,0,0,0,,0,511,,virginia-tech,2023
4,Matt Johnson,LB,13,1,8,8.0,0,0,0,,0,8,,virginia-tech,2023
5,Tucker Holloway,WR,13,1,23,23.0,0,20,258,12.9,0,363,,virginia-tech,2023
6,Jaylin Lane,WR,12,1,18,18.0,0,5,31,6.2,0,638,,virginia-tech,2023
1,Antonio Clary,DB,12,2,31,15.5,0,1,1,1.0,0,32,,virginia,2021
2,Billy Kemp,WR,12,4,82,20.5,0,15,93,6.2,0,909,,virginia,2021
3,Perris Jones,CB,10,1,8,8.0,0,0,0,,0,8,,virginia,2021
4,Mike Hollins,RB,9,6,85,14.2,0,0,0,,0,381,,virginia,2021
5,Chris Barfield,RB,1,0,0,,0,1,0,0.0,0,0,,virginia,2021
1,Demick Starling,WR,9,14,306,21.9,0,0,0,,0,381,,virginia,2022
2,Mike Hollins,RB,9,5,120,24.0,0,0,0,,0,449,,virginia,2022
3,Perris Jones,RB,8,1,14,14.0,0,0,0,,0,422,,virginia,2022
4,Billy Kemp,WR,7,0,0,,0,8,35,4.4,0,151,,virginia,2022
5,Ethan Davies,WR,6,0,0,,0,5,28,5.6,0,35,,virginia,2022
1,Grant Misch,TE,12,1,15,15.0,0,0,0,,0,28,,virginia,2023
2,Malik Washington,WR,12,14,273,19.5,0,0,0,,0,1706,,virginia,2023
3,Micah Gaffney,DB,11,0,0,,0,1,0,0.0,0,11,,virginia,2023
4,Suderian Harrison,WR,11,0,0,,0,8,37,4.6,0,131,,virginia,2023
5,Perris Jones,RB,10,1,21,21.0,0,0,0,,0,521,,virginia,2023
6,Ethan Davies,WR,9,2,59,29.5,0,7,24,3.4,0,96,,virginia,2023
7,Demick Starling,WR,2,1,21,21.0,0,0,0,,0,21,,virginia,2023
1,Blake Whiteheart,TE,14,1,10,10.0,0,0,0,,0,195,,wake-forest,2021
2,Ja'Sir Taylor,DB,14,8,210,26.3,1,0,0,,0,258,,wake-forest,2021
3,Ke'Shawn Williams,WR,14,8,150,18.8,0,2,36,18.0,0,590,,wake-forest,2021
4,Taylor Morin,WR,14,7,170,24.3,0,20,199,10.0,0,991,,wake-forest,2021
5,Christian Beal,RB,12,1,27,27.0,0,0,0,,0,686,,wake-forest,2021
6,Christian Beal-Smith,,12,1,27,27.0,0,0,0,,0,686,,wake-forest,2021
7,Jackson Hensley,WR,4,0,0,,0,1,23,23.0,0,23,,wake-forest,2021
1,Donavon Greene,WR,13,1,21,21.0,0,0,0,,0,663,,wake-forest,2022
2,Justice Ellison,RB,13,1,0,0.0,0,0,0,,0,761,,wake-forest,2022
3,Ke'Shawn Williams,WR,13,12,235,19.6,0,0,0,,0,788,,wake-forest,2022
4,Taylor Morin,WR,13,0,0,,0,17,128,7.5,0,703,,wake-forest,2022
5,Will Towns,RB,13,2,55,27.5,0,0,0,,0,126,,wake-forest,2022
6,Jackson Hensley,WR,12,0,0,,0,1,6,6.0,0,21,,wake-forest,2022
1,Taylor Morin,WR,12,0,0,,0,15,148,9.9,0,767,,wake-forest,2023
2,Wesley Grimes,WR,12,2,40,20.0,0,0,0,,0,379,,wake-forest,2023
3,Ke'Shawn Williams,WR,11,8,187,23.4,0,0,0,,0,600,,wake-forest,2023
4,Demond Claiborne,RB,10,10,284,28.4,1,0,0,,0,905,,wake-forest,2023
5,Trey Boll,TE,10,1,8,8.0,0,0,0,,0,8,,wake-forest,2023
6,Nick Ragano,WR,5,0,0,,0,1,0,0.0,0,0,,wake-forest,2023
7,Ian Ver Steeg,WR,4,2,9,4.5,0,0,0,,0,9,,wake-forest,2023
1,Joey Hobert,WR,13,1,1,1.0,0,0,0,,0,193,,washington-state,2021
2,Lincoln Victor,WR,13,1,17,17.0,0,0,0,,0,323,,washington-state,2021
3,Travell Harris,WR,13,20,424,21.2,0,14,119,8.5,0,1359,,washington-state,2021
4,Travion Brown,LB,12,1,-12,-12.0,0,0,0,,0,-12,,washington-state,2021
5,Deon McIntosh,RB,11,1,5,5.0,0,0,0,,0,645,,washington-state,2021
1,Lincoln Victor,WR,13,22,445,20.2,0,0,0,,0,671,,washington-state,2022
2,Robert Ferrel,WR,11,0,0,,0,19,205,10.8,0,784,,washington-state,2022
3,Anderson Grover,WR,10,0,0,,0,1,0,0.0,0,51,,washington-state,2022
4,Renard Bell,WR,8,5,139,27.8,0,0,0,,0,447,,washington-state,2022
5,Drake Owen,WR,6,0,0,,0,4,14,3.5,0,18,,washington-state,2022
1,Billy Riviere,TE,12,2,1,0.5,0,0,0,,0,78,,washington-state,2023
2,Isaiah Hamilton,WR,12,5,91,18.2,0,6,39,6.5,0,293,,washington-state,2023
3,Josh Kelly,WR,12,1,8,8.0,0,0,0,,0,934,,washington-state,2023
4,Kyle Williams,WR,12,1,36,36.0,0,0,0,,0,869,,washington-state,2023
5,Lincoln Victor,WR,11,4,80,20.0,0,0,0,,0,961,,washington-state,2023
6,Leyton Smithson,WR,9,7,224,32.0,1,0,0,,0,224,,washington-state,2023
7,DT Sheffield,WR,2,0,0,,0,3,31,10.3,0,54,,washington-state,2023
1,Cameron Davis,RB,12,1,14,14.0,0,0,0,,0,437,,washington,2021
2,Giles Jackson,WR,12,19,442,23.3,0,12,81,6.8,0,655,,washington,2021
3,Kamari Pleasant,RB,11,2,24,12.0,0,0,0,,0,445,,washington,2021
4,Trent McDuffie,DB,11,0,0,,0,6,18,3.0,0,18,,washington,2021
5,Sean McGrew,RB,8,1,11,11.0,0,0,0,,0,496,,washington,2021
1,Giles Jackson,WR,13,15,312,20.8,0,5,45,9.0,0,733,,washington,2022
2,Jack Westover,TE,13,2,15,7.5,0,0,0,,0,357,,washington,2022
3,Jalen McMillan,WR,13,0,0,,0,4,70,17.5,0,1170,,washington,2022
4,Wayne Taulapapa,RB,13,1,12,12.0,0,0,0,,0,1124,,washington,2022
5,Dominique Hampton,DB,12,0,0,,0,1,6,6.0,0,6,,washington,2022
6,Rome Odunze,WR,12,0,0,,0,1,0,0.0,0,1151,,washington,2022
7,Cameron Davis,RB,11,7,148,21.1,0,0,0,,0,807,,washington,2022
1,Dominique Hampton,S,15,0,0,,0,1,3,3.0,0,3,,washington,2023
2,Jack Westover,TE,15,1,15,15.0,0,0,0,,0,449,,washington,2023
3,Josh Cuevas,TE,15,1,1,1.0,0,0,0,,0,165,,washington,2023
4,Rome Odunze,WR,15,2,17,8.5,0,2,87,43.5,1,1781,AA,washington,2023
5,Will Nixon,WR,15,1,20,20.0,0,0,0,,0,305,,washington,2023
6,Denzel Boston,WR,14,0,0,,0,5,28,5.6,0,79,,washington,2023
7,Germie Bernard,WR,14,10,233,23.3,0,3,43,14.3,0,738,,washington,2023
8,Richard Newton,RB,13,2,20,10.0,0,0,0,,0,50,,washington,2023
9,Jalen McMillan,WR,11,0,0,,0,5,13,2.6,0,602,,washington,2023
10,Daniyel Ngata,RB,10,17,397,23.4,0,0,0,,0,420,,washington,2023
11,Giles Jackson,WR,7,0,0,,0,3,10,3.3,0,116,,washington,2023
1,Graeson Malashevich,WR,13,4,54,13.5,0,4,7,1.8,0,61,,west-virginia,2021
2,Sam James,WR,13,0,0,,0,1,-2,-2.0,0,512,,west-virginia,2021
3,Winston Wright,WR,13,23,618,26.9,1,1,-3,-3.0,0,1305,,west-virginia,2021
4,Isaiah Esdale,WR,10,0,0,,0,13,57,4.4,0,412,,west-virginia,2021
1,Hershey McLaurin,S,12,0,0,,0,1,14,14.0,0,19,,west-virginia,2022
2,Preston Fox,WR,12,0,0,,0,7,51,7.3,0,92,,west-virginia,2022
3,Reese Smith,WR,12,1,12,12.0,0,4,8,2.0,0,225,,west-virginia,2022
4,Sam James,WR,12,11,214,19.5,0,0,0,,0,968,,west-virginia,2022
5,Tomas Rimac,OL,12,1,0,0.0,0,0,0,,0,0,,west-virginia,2022
6,Jeremiah Aaron,WR,11,12,218,18.2,0,0,0,,0,342,,west-virginia,2022
1,Beanie Bishop Jr.,CB,13,4,69,17.3,0,2,82,41.0,1,237,,west-virginia,2023
2,Jacolby Spells,CB,12,0,0,,0,1,-4,-4.0,0,-4,,west-virginia,2023
3,Jahiem White,RB,12,7,119,17.0,0,0,0,,0,1086,,west-virginia,2023
4,Preston Fox,WR,12,8,172,21.5,0,18,145,8.1,0,688,,west-virginia,2023
1,Craig Burt Jr.,WR,14,1,43,43.0,1,0,0,,0,263,,western-kentucky,2021
2,JaQues Evans,DE,14,1,10,10.0,0,0,0,,0,10,,western-kentucky,2021
3,Jerreth Sterns,WR,14,0,0,,0,13,70,5.4,0,1989,,western-kentucky,2021
4,Joey Beljan,TE,14,3,38,12.7,0,0,0,,0,129,,western-kentucky,2021
5,Beanie Bishop,DB,13,27,658,24.4,0,0,0,,0,730,,western-kentucky,2021
6,Jakairi Moses,RB,11,7,150,21.4,0,0,0,,0,293,,western-kentucky,2021
7,Deangelo Wilson,WR,9,0,0,,0,3,72,24.0,0,125,,western-kentucky,2021
8,Jamale Carothers,RB,4,3,86,28.7,0,0,0,,0,95,,western-kentucky,2021
1,Dalvin Smith,WR,14,1,0,0.0,0,0,0,,0,443,,western-kentucky,2022
2,Jaylen Hall,WR,14,0,0,,0,9,106,11.8,1,1023,,western-kentucky,2022
3,Michael Mathison,WR,14,21,463,22.0,0,0,0,,0,1139,,western-kentucky,2022
4,Upton Stout,DB,14,0,0,,0,5,29,5.8,0,134,,western-kentucky,2022
5,Jakairi Moses,RB,10,1,18,18.0,0,0,0,,0,196,,western-kentucky,2022
6,Craig Burt Jr.,WR,4,0,0,,0,1,0,0.0,0,70,,western-kentucky,2022
1,Easton Messer,WR,13,15,333,22.2,0,0,0,,0,833,,western-kentucky,2023
2,Elijah Young,RB,13,8,128,16.0,0,0,0,,0,849,,western-kentucky,2023
3,K.D. Hutchinson,WR,13,0,0,,0,11,40,3.6,0,256,,western-kentucky,2023
4,Rashion Hodge,LB,11,1,0,0.0,0,0,0,,0,0,,western-kentucky,2023
1,Bryce Nunnelly,WR,13,10,178,17.8,0,10,27,2.7,0,319,,western-michigan,2021
2,Ryan Kilburg,S,13,1,10,10.0,0,0,0,,0,10,,western-michigan,2021
3,Sean Tyler,RB,13,11,322,29.3,2,0,0,,0,1576,,western-michigan,2021
4,Skyy Moore,WR,12,2,8,4.0,0,0,0,,0,1310,,western-michigan,2021
5,Zahir Abdus-Salaam,RB,11,2,18,9.0,0,0,0,,0,133,,western-michigan,2021
6,Mitch Bartol,TE,7,1,0,0.0,0,0,0,,0,0,,western-michigan,2021
1,Mitch Bartol,TE,12,2,0,0.0,0,0,0,,0,0,,western-michigan,2022
2,Sean Tyler,RB,12,27,624,23.1,1,0,0,,0,1762,,western-michigan,2022
3,Zahir Abdus-Salaam,RB,12,4,40,10.0,0,7,32,4.6,0,170,,western-michigan,2022
4,Anthony Sambucci,WR,11,0,0,,0,3,15,5.0,0,291,,western-michigan,2022
5,Josh Burgett,TE,7,1,0,0.0,0,0,0,,0,48,,western-michigan,2022
1,Blake Bosma,TE,12,2,10,5.0,0,0,0,,0,329,,western-michigan,2023
2,Leroy Thomas,WR,12,4,115,28.8,0,0,0,,0,543,,western-michigan,2023
3,Zahir Abdus-Salaam,RB,12,1,34,34.0,0,5,48,9.6,0,609,,western-michigan,2023
4,Jelani Willis,LB,11,1,3,3.0,0,0,0,,0,3,,western-michigan,2023
5,Jamal Hailey,RB,10,12,227,18.9,0,0,0,,0,246,,western-michigan,2023
6,Anthony Sambucci,WR,9,0,0,,0,2,16,8.0,0,334,,western-michigan,2023
7,Keshawn King,RB,4,7,123,17.6,0,0,0,,0,212,,western-michigan,2023
1,Chimere Dike,WR,13,4,77,19.3,0,0,0,,0,368,,wisconsin,2021
2,C.J. Goetz,LB,13,2,4,2.0,0,0,0,,0,4,,wisconsin,2021
3,Dean Engram,CB,13,0,0,,0,15,76,5.1,0,78,,wisconsin,2021
4,Hunter Wohler,S,13,0,0,,0,1,0,0.0,0,0,,wisconsin,2021
5,Jack Dunn,WR,13,0,0,,0,2,16,8.0,0,46,,wisconsin,2021
6,Danny Davis,WR,12,2,4,2.0,0,1,0,0.0,0,483,,wisconsin,2021
7,Haakon Anderson,WR,7,1,14,14.0,0,0,0,,0,14,,wisconsin,2021
8,Devin Chandler,WR,6,4,85,21.3,0,0,0,,0,85,,wisconsin,2021
9,Stephan Bracey,WR,2,6,193,32.2,1,0,0,,0,193,,wisconsin,2021
1,Chimere Dike,WR,13,5,146,29.2,0,0,0,,0,867,,wisconsin,2022
2,Dean Engram,WR,13,0,0,,0,24,132,5.5,0,284,,wisconsin,2022
3,Haakon Anderson,WR,13,1,13,13.0,0,0,0,,0,13,,wisconsin,2022
4,Isaac Guerendo,RB,12,19,454,23.9,0,0,0,,0,954,,wisconsin,2022
5,Jackson Acker,RB,12,1,0,0.0,0,0,0,,0,73,,wisconsin,2022
6,Vinny Anthony,WR,10,1,22,22.0,0,0,0,,0,36,,wisconsin,2022
1,Hunter Wohler,S,13,0,0,,0,1,1,1.0,0,1,,wisconsin,2023
2,Marty Strey,LB,13,1,11,11.0,0,0,0,,0,11,,wisconsin,2023
3,Vinny Anthony,WR,13,11,217,19.7,0,9,85,9.4,0,419,,wisconsin,2023
4,Chimere Dike,WR,11,11,249,22.6,0,12,108,9.0,0,685,,wisconsin,2023
5,Trech Kekahuna,WR,5,2,54,27.0,0,0,0,,0,118,,wisconsin,2023
1,Caleb Cooley,WR,13,0,0,,0,1,9,9.0,0,9,,wyoming,2021
2,Titus Swen,RB,13,12,231,19.3,0,0,0,,0,1046,,wyoming,2021
3,Wyatt Wieland,WR,13,1,23,23.0,0,0,0,,0,83,,wyoming,2021
4,Xazavian Valladay,RB,13,1,0,0.0,0,0,0,,0,1303,,wyoming,2021
5,Cameron Stone,CB,12,5,200,40.0,1,0,0,,0,200,,wyoming,2021
6,Nick Miles,TE,11,1,6,6.0,0,0,0,,0,6,,wyoming,2021
7,Ayden Eberhardt,WR,8,0,0,,0,11,37,3.4,0,344,,wyoming,2021
8,Kolbey Taylor,CB,1,0,0,,0,1,12,12.0,0,12,,wyoming,2021
1,Wyatt Wieland,WR,13,6,145,24.2,0,2,0,0.0,0,463,,wyoming,2022
2,Cameron Stone,CB,12,7,154,22.0,0,1,1,1.0,0,193,,wyoming,2022
3,Micah Young,LB,12,1,10,10.0,0,0,0,,0,10,,wyoming,2022
4,Nick Miles,TE,11,1,0,0.0,0,0,0,,0,11,,wyoming,2022
5,Caleb Cooley,WR,3,0,0,,0,2,10,5.0,0,10,,wyoming,2022
1,Ayir Asante,WR,13,8,166,20.8,0,0,0,,0,549,,wyoming,2023
2,Caleb Cooley,WR,13,0,0,,0,8,34,4.3,0,34,,wyoming,2023
3,Devin Boddie Jr.,WR,13,0,0,,0,1,-1,-1.0,0,73,,wyoming,2023
4,Wyatt Wieland,WR,13,6,92,15.3,0,0,0,,0,594,,wyoming,2023
1,Brandon Lewis,WR,13,1,19,19.0,0,0,0,,0,830,,air-force,2021
2,Dane Kinamon,WR,12,1,0,0.0,0,2,9,4.5,0,315,,air-force,2021
3,Jake Spiewak,WR,12,0,0,,0,1,7,7.0,0,38,,air-force,2021
4,Omar Fattah,FB,10,1,0,0.0,0,0,0,,0,220,,air-force,2021
5,Micah Davis,WR,8,2,47,23.5,0,2,20,10.0,0,648,,air-force,2021
6,Owen Burk,RB,4,1,4,4.0,0,0,0,,0,26,,air-force,2021
1,Amari Terry,WR,13,2,43,21.5,0,4,11,2.8,0,252,,air-force,2022
2,Ben Jefferson,WR,13,1,11,11.0,0,0,0,,0,95,,air-force,2022
3,Brad Roberts,RB,13,1,0,0.0,0,0,0,,0,1737,,air-force,2022
4,Omar Fattah,FB,12,1,0,0.0,0,0,0,,0,130,,air-force,2022
1,Aiden Calvert,RB,13,1,18,18.0,0,0,0,,0,195,,air-force,2023
2,Cade Harris,WR,13,0,0,,0,3,1,0.3,0,261,,air-force,2023
3,John Lee Eldridge III,RB,13,2,39,19.5,0,0,0,,0,677,,air-force,2023
4,Dane Kinamon,WR,8,1,19,19.0,0,5,22,4.4,0,188,,air-force,2023
5,Kade Frew,RB,3,1,16,16.0,0,0,0,,0,19,,air-force,2023
1,Anthony Grimes,WR,12,2,17,8.5,0,0,0,,0,150,,akron,2021
2,Blake Hester,RB,12,2,23,11.5,0,0,0,,0,333,,akron,2021
3,Charles Amankwaa,DB,12,0,0,,0,1,1,1.0,0,39,,akron,2021
4,Kevin Dever,,12,1,0,0.0,0,0,0,,0,0,,akron,2021
5,Konata Mumpfield,WR,12,0,0,,0,3,14,4.7,0,765,,akron,2021
6,Tyson Durant,CB,12,3,33,11.0,0,0,0,,0,50,,akron,2021
7,Bryce Profitt,WR,11,4,32,8.0,0,0,0,,0,32,,akron,2021
8,Michael Mathison,WR,11,19,459,24.2,1,3,18,6.0,0,1188,,akron,2021
9,Jonzell Norrils,RB,10,1,0,0.0,0,0,0,,0,726,,akron,2021
10,Josh Bryant,RB,9,1,0,0.0,0,0,0,,0,6,,akron,2021
11,Oran Singleton Jr.,WR,9,5,89,17.8,0,2,17,8.5,0,232,,akron,2021
12,Kevin Dever Jr.,S,6,1,0,0.0,0,0,0,,0,0,,akron,2021
1,Angelo Howze,DL,12,2,20,10.0,0,0,0,,0,20,,akron,2022
2,Blake Hester,RB,12,20,464,23.2,0,1,0,0.0,0,474,,akron,2022
3,Clyde Price,RB,12,1,11,11.0,0,0,0,,0,459,,akron,2022
4,Shocky Jacques-Louis,WR,12,13,305,23.5,0,2,3,1.5,0,1239,,akron,2022
5,Anthony Grimes,WR,9,2,37,18.5,0,13,93,7.2,0,217,,akron,2022
